371	421	92.1569	Mod
371	526	74.1813	Mod
371	527	72.0177	Mod
412	526	80.5408	Mod
412	527	81.0795	Mod
413	526	82.0767	Mod
413	527	81.735	Mod
534	562	96.0278	Mod
534	563	96.0289	Mod
534	574	95.3489	Mod
534	575	95.3411	Mod
535	562	96.0256	Mod
535	563	96.0267	Mod
535	574	95.3467	Mod
535	575	95.3433	Mod
49	6	89.5169	Exp
50	6	89.7996	Exp
49	7	87.7284	Exp
50	7	84.6154	Exp
30	9	94.2537	Exp
31	9	92.9438	Exp
30	10	94.3361	Exp
31	10	93.7785	Exp
49	13	88.5675	Exp
50	13	86.6855	Exp
49	14	90.0734	Exp
50	14	89.3767	Exp
564	54	27.4609	Exp
565	54	-58.534	Exp
564	55	12.9044	Exp
565	55	-66.8067	Exp
526	56	24.9957	Exp
527	56	26.3869	Exp
239	57	68.5619	Exp
240	57	67.5257	Exp
284	57	35.7693	Exp
285	57	66.1323	Exp
297	57	42.6385	Exp
298	57	45.6035	Exp
366	57	36.3614	Exp
367	57	51.953	Exp
526	57	21.3507	Exp
527	57	33.6446	Exp
239	58	73.8763	Exp
240	58	82.2047	Exp
284	58	41.4154	Exp
285	58	59.2752	Exp
297	58	51.6937	Exp
298	58	66.1579	Exp
366	58	32.8833	Exp
367	58	54.1778	Exp
118	59	87.2164	Exp
119	59	84.6644	Exp
118	60	86.0277	Exp
119	60	86.2092	Exp
241	113	39.6302	Exp
242	113	39.0269	Exp
241	114	66.7177	Exp
242	114	56.2057	Exp
241	120	63.7894	Exp
242	120	34.959	Exp
241	121	74.3215	Exp
242	121	59.4088	Exp
239	150	78.6599	Exp
240	150	70.839	Exp
239	151	67.5847	Exp
240	151	65.5936	Exp
238	180	70.6632	Exp
239	180	62.0376	Exp
238	181	72.9659	Exp
239	181	81.3878	Exp
285	240	74.8669	Exp
286	240	83.9999	Exp
298	240	77.2531	Exp
299	240	79.6048	Exp
368	240	65.489	Exp
369	240	64.4517	Exp
411	240	62.0031	Exp
412	240	38.8622	Exp
422	240	30.5661	Exp
423	240	46.0075	Exp
285	241	81.2353	Exp
286	241	84.523	Exp
298	241	83.8096	Exp
299	241	79.2731	Exp
368	241	57.9864	Exp
369	241	76.0099	Exp
411	241	41.8561	Exp
412	241	49.0615	Exp
422	241	43.1549	Exp
423	241	59.0816	Exp
368	286	81.2253	Exp
369	286	85.4345	Exp
411	286	66.0276	Exp
412	286	65.8596	Exp
420	286	67.4088	Exp
421	286	74.6465	Exp
526	286	43.1238	Exp
527	286	-22.9801	Exp
368	287	79.8908	Exp
369	287	83.7996	Exp
411	287	68.4127	Exp
412	287	75.4723	Exp
420	287	55.0504	Exp
421	287	55.9775	Exp
526	287	47.1449	Exp
527	287	2.65722	Exp
368	299	86.5041	Exp
369	299	86.7256	Exp
410	299	66.6576	Exp
411	299	73.203	Exp
420	299	70.5129	Exp
421	299	60.3025	Exp
526	299	32.7921	Exp
527	299	37.8238	Exp
368	300	86.9426	Exp
369	300	87.4535	Exp
410	300	59.6993	Exp
411	300	73.2352	Exp
420	300	63.9263	Exp
421	300	66.9581	Exp
526	300	56.9257	Exp
527	300	35.6546	Exp
410	370	88.9738	Exp
411	370	88.0311	Exp
420	370	85.6605	Exp
421	370	84.06	Exp
526	370	65.0972	Exp
527	370	50.8311	Exp
410	371	88.5431	Exp
411	371	89.626	Exp
420	371	81.8341	Exp
421	371	86.1246	Exp
526	371	70.4706	Exp
527	371	60.4572	Exp
526	412	77.2342	Exp
527	412	70.9492	Exp
526	413	61.7583	Exp
527	413	49.776	Exp
562	534	94.6088	Exp
563	534	94.404	Exp
574	534	92.9527	Exp
575	534	92.1068	Exp
562	535	95.3667	Exp
563	535	94.8492	Exp
574	535	92.4952	Exp
575	535	93.0295	Exp
