6	49	94.4474	Mod
6	50	94.4674	Mod
7	49	94.5242	Mod
7	50	94.5943	Mod
9	30	93.8308	Mod
9	31	93.7729	Mod
10	30	93.9421	Mod
10	31	93.823	Mod
13	49	91.3355	Mod
13	50	91.5325	Mod
14	49	91.1296	Mod
14	50	91.4791	Mod
54	564	-64.8924	Mod
54	565	-61.8885	Mod
55	564	-66.0054	Mod
55	565	-67.6726	Mod
56	526	7.26827	Mod
56	527	4.70509	Mod
57	239	60.3537	Mod
57	240	59.7516	Mod
57	254	52.0198	Mod
57	255	47.5234	Mod
57	284	33.5333	Mod
57	285	31.9696	Mod
57	297	50.515	Mod
57	298	51.3976	Mod
57	526	7.15474	Mod
57	527	-3.80024	Mod
58	239	55.7304	Mod
58	240	52.4327	Mod
58	254	45.6213	Mod
58	255	41.1071	Mod
58	284	25.8582	Mod
58	285	25.1036	Mod
58	297	45.6213	Mod
58	298	44.072	Mod
59	118	94.2315	Mod
59	119	94.2348	Mod
60	118	94.1981	Mod
60	119	94.2025	Mod
113	241	43.6547	Mod
113	242	42.722	Mod
113	254	29.2339	Mod
113	255	28.0786	Mod
114	241	45.6213	Mod
114	242	41.9874	Mod
114	254	28.9401	Mod
114	255	28.0018	Mod
120	241	42.2256	Mod
120	242	35.4498	Mod
120	254	24.6418	Mod
120	255	23.4442	Mod
121	241	39.8661	Mod
121	242	39.5712	Mod
121	254	23.8682	Mod
121	255	24.4915	Mod
150	239	55.6558	Mod
150	240	54.8167	Mod
150	254	38.318	Mod
150	255	38.318	Mod
151	239	55.5457	Mod
151	240	57.1083	Mod
151	254	39.786	Mod
151	255	37.9407	Mod
180	238	76.5074	Mod
180	239	77.2508	Mod
180	254	43.9886	Mod
180	255	41.9874	Mod
181	238	77.5914	Mod
181	239	77.991	Mod
181	254	46.9413	Mod
181	255	43.7504	Mod
200	255	60.7978	Mod
200	256	58.189	Mod
201	255	59.874	Mod
201	256	59.6247	Mod
211	255	64.2869	Mod
211	256	61.2931	Mod
212	255	65.0182	Mod
212	256	61.2931	Mod
224	255	74.7233	Mod
224	256	73.5825	Mod
225	255	74.5486	Mod
225	256	74.1323	Mod
239	256	87.6928	Mod
239	257	86.9025	Mod
240	256	87.9754	Mod
240	257	87.3889	Mod
240	285	62.5941	Mod
240	286	63.1562	Mod
240	298	56.4572	Mod
240	299	57.4611	Mod
240	411	17.1626	Mod
240	412	19.4664	Mod
240	422	0	Mod
240	423	25.5789	Mod
241	285	64.898	Mod
241	286	64.7989	Mod
241	298	58.5329	Mod
241	299	55.3988	Mod
241	411	17.689	Mod
241	412	18.2733	Mod
241	422	0	Mod
241	423	24.309	Mod
257	299	75.8719	Mod
257	300	77.2508	Mod
257	311	68.8446	Mod
257	312	68.9559	Mod
257	335	59.4477	Mod
257	336	63.2363	Mod
257	410	34.1955	Mod
257	411	30.9267	Mod
257	422	0	Mod
257	423	32.5372	Mod
258	285	85.5681	Mod
258	286	85.1307	Mod
258	299	76.8724	Mod
258	300	76.5942	Mod
258	311	70.9982	Mod
258	312	70.1846	Mod
258	335	64.2869	Mod
258	336	61.9575	Mod
258	355	53.8807	Mod
258	356	53.1906	Mod
258	410	34.4782	Mod
258	411	33.5912	Mod
258	422	0	Mod
258	423	36.811	Mod
258	526	18.0663	Mod
258	527	16.1899	Mod
259	285	86.1179	Mod
259	286	85.9176	Mod
259	355	55.0882	Mod
259	356	54.6241	Mod
259	526	17.9884	Mod
259	527	15.2082	Mod
286	411	52.5696	Mod
286	412	50.6653	Mod
286	420	63.2897	Mod
286	421	62.8879	Mod
286	526	21.4208	Mod
286	527	17.0925	Mod
287	411	50.8645	Mod
287	412	51.2607	Mod
287	420	65.2374	Mod
287	421	62.3871	Mod
287	526	20.1342	Mod
287	527	15.364	Mod
299	410	52.2902	Mod
299	411	48.456	Mod
299	420	48.308	Mod
299	421	47.6202	Mod
299	526	54.6241	Mod
299	527	51.7783	Mod
300	410	48.6886	Mod
300	411	46.5161	Mod
300	420	49.8205	Mod
300	421	48.9112	Mod
300	526	54.1422	Mod
300	527	50.9402	Mod
412	526	83.8986	Mod
412	527	83.5525	Mod
413	526	84.1847	Mod
413	527	84.0923	Mod
534	562	96.0267	Mod
534	563	96.0245	Mod
534	574	95.2053	Mod
534	575	95.1842	Mod
535	562	96.0234	Mod
535	563	96.0256	Mod
535	574	95.2242	Mod
535	575	95.1842	Mod
49	6	88.3661	Exp
50	6	86.178	Exp
49	7	89.8541	Exp
50	7	88.8903	Exp
30	9	94.3717	Exp
31	9	93.4657	Exp
30	10	93.6883	Exp
31	10	93.2565	Exp
49	13	89.4357	Exp
50	13	89.6894	Exp
49	14	88.9972	Exp
50	14	87.0116	Exp
564	54	-32.1098	Exp
565	54	-27.491	Exp
564	55	-26.7653	Exp
565	55	-33.6635	Exp
526	56	41.7381	Exp
527	56	34.0909	Exp
239	57	77.1329	Exp
240	57	76.1991	Exp
254	57	79.5647	Exp
255	57	73.006	Exp
284	57	22.28	Exp
285	57	41.619	Exp
297	57	35.52	Exp
298	57	37.047	Exp
526	57	38.7242	Exp
527	57	44.6074	Exp
239	58	82.0121	Exp
240	58	83.5903	Exp
254	58	82.8958	Exp
255	58	81.3032	Exp
284	58	32.7787	Exp
285	58	33.5567	Exp
297	58	33.0547	Exp
298	58	38.9468	Exp
118	59	87.4869	Exp
119	59	87.7395	Exp
118	60	88.6655	Exp
119	60	87.0584	Exp
241	113	53.4143	Exp
242	113	30.407	Exp
254	113	30.7531	Exp
255	113	45.3542	Exp
241	114	57.6948	Exp
242	114	54.5896	Exp
254	114	44.5617	Exp
255	114	63.8796	Exp
241	120	67.8718	Exp
242	120	66.3359	Exp
254	120	66.9837	Exp
255	120	63.2864	Exp
241	121	61.4021	Exp
242	121	72.0622	Exp
254	121	58.682	Exp
255	121	55.2084	Exp
239	150	76.4451	Exp
240	150	72.8791	Exp
254	150	64.5886	Exp
255	150	75.4278	Exp
239	151	71.0883	Exp
240	151	67.1206	Exp
254	151	68.1957	Exp
255	151	70.0533	Exp
238	180	80.0622	Exp
239	180	77.7528	Exp
254	180	72.011	Exp
255	180	57.0871	Exp
238	181	76.011	Exp
239	181	81.587	Exp
254	181	68.8768	Exp
255	181	73.4322	Exp
255	200	67.4099	Exp
256	200	71.9754	Exp
255	201	72.0332	Exp
256	201	70.4205	Exp
255	211	71.3053	Exp
256	211	73.4411	Exp
255	212	74.1234	Exp
256	212	77.1963	Exp
255	224	81.8018	Exp
256	224	80.2247	Exp
255	225	81.4167	Exp
256	225	85.1663	Exp
256	239	89.2709	Exp
257	239	88.838	Exp
256	240	90.4006	Exp
257	240	90.3116	Exp
285	240	58.8211	Exp
286	240	55.7449	Exp
298	240	57.1361	Exp
299	240	45.8828	Exp
411	240	23.9962	Exp
412	240	38.8032	Exp
422	240	-100	Exp
423	240	-28.4114	Exp
285	241	64.4717	Exp
286	241	60.6943	Exp
298	241	65.9386	Exp
299	241	67.4489	Exp
411	241	44.5462	Exp
412	241	33.5277	Exp
422	241	-100	Exp
423	241	7.30833	Exp
299	257	86.3416	Exp
300	257	83.8163	Exp
311	257	73.4768	Exp
312	257	70.2525	Exp
335	257	71.7906	Exp
336	257	70.3638	Exp
410	257	68.563	Exp
411	257	68.9826	Exp
422	257	-100	Exp
423	257	31.6424	Exp
285	258	90.178	Exp
286	258	90.3294	Exp
299	258	89.3678	Exp
300	258	89.3867	Exp
311	258	76.3605	Exp
312	258	76.7233	Exp
335	258	75.3388	Exp
336	258	77.7561	Exp
355	258	73.0906	Exp
356	258	82.7311	Exp
410	258	70.8234	Exp
411	258	74.4439	Exp
422	258	-100	Exp
423	258	47.165	Exp
526	258	68.8201	Exp
527	258	55.7349	Exp
285	259	90.8736	Exp
286	259	90.0934	Exp
355	259	67.8562	Exp
356	259	77.0973	Exp
526	259	65.1718	Exp
527	259	37.9295	Exp
411	286	58.7744	Exp
412	286	66.4428	Exp
420	286	59.9163	Exp
421	286	41.1494	Exp
526	286	43.2473	Exp
527	286	28.0864	Exp
411	287	63.5591	Exp
412	287	58.5351	Exp
420	287	29.353	Exp
421	287	32.7242	Exp
526	287	36.0074	Exp
527	287	39.481	Exp
410	299	61.3509	Exp
411	299	59.5802	Exp
420	299	54.9358	Exp
421	299	59.9018	Exp
526	299	52.7788	Exp
527	299	37.9329	Exp
410	300	56.7555	Exp
411	300	71.302	Exp
420	300	48.741	Exp
421	300	46.8111	Exp
526	300	48.643	Exp
527	300	11.6511	Exp
526	412	62.2302	Exp
527	412	43.0859	Exp
526	413	54.4961	Exp
527	413	63.0226	Exp
562	534	95.0094	Exp
563	534	94.483	Exp
574	534	91.7095	Exp
575	534	92.1257	Exp
562	535	95.1519	Exp
563	535	95.2075	Exp
574	535	94.099	Exp
575	535	92.9849	Exp
