6	49	94.4997	Mod
6	50	94.4129	Mod
7	49	94.6188	Mod
7	50	94.5999	Mod
9	30	94.0478	Mod
9	31	93.9755	Mod
10	30	94.1012	Mod
10	31	93.9721	Mod
13	49	91.3444	Mod
13	50	91.4134	Mod
14	49	91.2509	Mod
14	50	91.2186	Mod
54	564	-64.573	Mod
54	565	-63.5145	Mod
55	564	-66.1423	Mod
55	565	-65.1629	Mod
56	526	-6.14528	Mod
56	527	-7.65001	Mod
57	239	66.7566	Mod
57	240	68.2302	Mod
57	254	64.6119	Mod
57	255	63.6759	Mod
57	284	36.5027	Mod
57	285	37.6724	Mod
57	297	45.7893	Mod
57	298	45.0737	Mod
57	526	-15.6645	Mod
57	527	-19.561	Mod
58	239	62.8267	Mod
58	240	63.7394	Mod
58	254	62.081	Mod
58	255	60.1333	Mod
58	284	28.1766	Mod
58	285	29.4832	Mod
58	297	41.2607	Mod
58	298	42.0531	Mod
59	118	94.1168	Mod
59	119	94.0857	Mod
60	118	94.0756	Mod
60	119	94.0501	Mod
113	241	54.7688	Mod
113	242	52.6898	Mod
113	254	37.9006	Mod
113	255	35.2183	Mod
114	241	54.662	Mod
114	242	54.8289	Mod
114	254	35.9896	Mod
114	255	34.4916	Mod
120	241	53.9942	Mod
120	242	51.1038	Mod
120	254	35.3886	Mod
120	255	38.8923	Mod
121	241	50.6519	Mod
121	242	49.8506	Mod
121	254	36.1566	Mod
121	255	35.9151	Mod
150	239	59.5479	Mod
150	240	57.2641	Mod
150	254	48.7332	Mod
150	255	48.9802	Mod
151	239	58.0343	Mod
151	240	57.4577	Mod
151	254	50.4494	Mod
151	255	49.2206	Mod
180	238	76.0043	Mod
180	239	76.6365	Mod
180	254	53.9307	Mod
180	255	54.5028	Mod
181	238	75.9631	Mod
181	239	76.0043	Mod
181	254	54.9959	Mod
181	255	53.0971	Mod
200	255	69.5903	Mod
200	256	69.9486	Mod
201	255	69.893	Mod
201	256	69.1295	Mod
211	255	67.3343	Mod
211	256	67.0772	Mod
212	255	69.2274	Mod
212	256	67.0393	Mod
224	255	86.6844	Mod
224	256	85.419	Mod
225	255	86.4329	Mod
225	256	85.5436	Mod
239	256	91.3021	Mod
239	257	90.7735	Mod
240	256	91.9276	Mod
240	257	91.2576	Mod
240	285	64.5129	Mod
240	286	63.4244	Mod
240	298	59.0716	Mod
240	299	58.1845	Mod
240	411	9.55542	Mod
240	412	6.66949	Mod
240	422	4.25879	Mod
240	423	9.22821	Mod
241	285	65.5758	Mod
241	286	66.258	Mod
241	298	60.8145	Mod
241	299	57.9842	Mod
241	411	6.78969	Mod
241	412	6.44133	Mod
241	422	10.0551	Mod
241	423	9.8626	Mod
257	299	90.6811	Mod
257	300	90.6922	Mod
257	311	84.0845	Mod
257	312	84.1179	Mod
257	335	80.0333	Mod
257	336	79.6426	Mod
257	410	35.9896	Mod
257	411	35.8338	Mod
257	422	54.4327	Mod
257	423	53.0971	Mod
258	285	93.5136	Mod
258	286	93.3711	Mod
258	299	90.9226	Mod
258	300	90.9749	Mod
258	311	84.73	Mod
258	312	84.2837	Mod
258	335	80.74	Mod
258	336	79.8474	Mod
258	355	73.5914	Mod
258	356	73.6203	Mod
258	410	36.2545	Mod
258	411	33.0236	Mod
258	422	54.3136	Mod
258	423	52.8178	Mod
258	526	23.9417	Mod
258	527	20.1498	Mod
259	285	93.5103	Mod
259	286	93.4279	Mod
259	355	74.3772	Mod
259	356	74.0511	Mod
259	526	26.0686	Mod
259	527	23.8638	Mod
286	411	41.7515	Mod
286	412	42.4426	Mod
286	420	51.3921	Mod
286	421	50.9725	Mod
286	526	23.5165	Mod
286	527	20.9667	Mod
287	411	42.7955	Mod
287	412	41.9151	Mod
287	420	53.7927	Mod
