mESC_dCTCF_Rep2	NPC_polyA_Rep1	0.139926
mESC_DA_Rep2	NPC_DAB_Rep1	0.139883
mESC_Dprom_Rep2	NPC_DC2C3_Rep1	0.139613
mESC_dCTCF_Rep2	NPC_DAB_Rep2	0.139572
mESC_DB_Rep2	NPC_DAB_Rep2	0.139553
mESC_Dprom_Rep1	NPC_DC2C3_Rep2	0.139468
mESC_Dprom_Rep1	NPC_DAC2C3_Rep2	0.139258
mESC_Dprom_Rep1	NPC_DC2C3_Rep1	0.139242
mESC_DA_Rep2	NPC_DAC2C3_Rep2	0.139156
mESC_WT_Rep1	NPC_DA_Rep2	0.139068
mESC_WT_Rep1	NPC_Dprom_Rep1	0.139051
mESC_Dprom_Rep2	NPC_DAB_Rep2	0.139047
mESC_WT_Rep1	NPC_DAC2C3_Rep1	0.139020
mESC_DA_Rep1	NPC_polyA_Rep1	0.138919
mESC_DAB_Rep2	NPC_DA_Rep1	0.138691
mESC_Dprom_Rep2	NPC_DC2C3_Rep2	0.138533
mESC_DA_Rep1	NPC_polyA_Rep2	0.138190
mESC_DAB_Rep2	NPC_dCTCF_Rep2	0.137789
mESC_DB_Rep1	NPC_Dprom_Rep1	0.137638
mESC_polyA_Rep2	NPC_Dprom_Rep2	0.137595
mESC_Dprom_Rep2	NPC_DAC2C3_Rep2	0.137260
mESC_DAB_Rep2	NPC_DAC2C3_Rep1	0.137144
mESC_Dprom_Rep1	NPC_DA_Rep1	0.137101
mESC_dCTCF_Rep2	NPC_DA_Rep2	0.136946
mESC_DA_Rep2	NPC_DAB_Rep2	0.136762
mESC_Dprom_Rep1	NPC_DAC2C3_Rep1	0.136727
mESC_DB_Rep1	NPC_dCTCF_Rep2	0.136604
mESC_polyA_Rep1	NPC_Dprom_Rep2	0.136419
mESC_DAB_Rep2	NPC_DA_Rep2	0.136419
mESC_polyA_Rep2	NPC_DAB_Rep1	0.136163
mESC_DB_Rep2	NPC_Dprom_Rep1	0.136017
mESC_DA_Rep2	NPC_Dprom_Rep1	0.135849
mESC_Dprom_Rep1	NPC_DA_Rep2	0.135554
mESC_polyA_Rep1	NPC_DAB_Rep1	0.134916
mESC_DB_Rep2	NPC_dCTCF_Rep2	0.134675
mESC_DB_Rep1	NPC_DA_Rep1	0.134453
mESC_DA_Rep2	NPC_DAC2C3_Rep1	0.134340
mESC_DA_Rep1	NPC_DAC2C3_Rep2	0.134152
mESC_DA_Rep1	NPC_Dprom_Rep1	0.134040
mESC_polyA_Rep2	NPC_DB_Rep1	0.133599
mESC_DB_Rep1	NPC_polyA_Rep1	0.133244
mESC_DA_Rep2	NPC_polyA_Rep2	0.133112
mESC_DB_Rep1	NPC_polyA_Rep2	0.133008
mESC_polyA_Rep1	NPC_DB_Rep1	0.133004
mESC_Dprom_Rep2	NPC_DAC2C3_Rep1	0.132828
mESC_polyA_Rep2	NPC_DA_Rep1	0.132655
mESC_DA_Rep2	NPC_polyA_Rep1	0.132615
mESC_DB_Rep2	NPC_DA_Rep1	0.132606
mESC_dCTCF_Rep1	NPC_dCTCF_Rep2	0.132472
mESC_Dprom_Rep1	NPC_polyA_Rep1	0.132286
mESC_DB_Rep2	NPC_polyA_Rep1	0.132017
mESC_DB_Rep2	NPC_polyA_Rep2	0.131763
mESC_UPPax6_Rep2	NPC_polyA_Rep2	0.131747
mESC_Dprom_Rep1	NPC_polyA_Rep2	0.131742
mESC_WT_Rep2	NPC_dCTCF_Rep1	0.131733
mESC_UPPax6_Rep1	NPC_polyA_Rep2	0.131414
mESC_DA_Rep2	NPC_DA_Rep1	0.131378
mESC_polyA_Rep2	NPC_DAB_Rep2	0.131282
mESC_polyA_Rep1	NPC_DA_Rep1	0.131030
mESC_DA_Rep1	NPC_dCTCF_Rep2	0.131006
mESC_Dprom_Rep1	NPC_dCTCF_Rep2	0.130946
mESC_DB_Rep1	NPC_DA_Rep2	0.130616
mESC_Dprom_Rep2	NPC_DA_Rep1	0.130476
mESC_DA_Rep1	NPC_DAC2C3_Rep1	0.130295
mESC_polyA_Rep1	NPC_DAB_Rep2	0.130175
mESC_DA_Rep1	NPC_DA_Rep1	0.130063
mESC_DA_Rep2	NPC_dCTCF_Rep2	0.130058
mESC_dCTCF_Rep2	NPC_dCTCF_Rep2	0.129930
mESC_DAB_Rep1	NPC_dCTCF_Rep1	0.129510
mESC_DB_Rep2	NPC_DA_Rep2	0.128934
mESC_WT_Rep1	NPC_dCTCF_Rep2	0.128884
mESC_UPPax6_Rep2	NPC_polyA_Rep1	0.128752
mESC_UPPax6_Rep1	NPC_polyA_Rep1	0.128444
mESC_Dprom_Rep2	NPC_polyA_Rep2	0.128377
mESC_DA_Rep1	NPC_DA_Rep2	0.128368
mESC_Dprom_Rep2	NPC_polyA_Rep1	0.128269
mESC_DA_Rep2	NPC_DA_Rep2	0.127736
mESC_Dprom_Rep2	NPC_DA_Rep2	0.127681
mESC_DB_Rep1	NPC_dCTCF_Rep1	0.127219
mESC_Dprom_Rep2	NPC_dCTCF_Rep2	0.126146
mESC_DAB_Rep2	NPC_dCTCF_Rep1	0.125548
mESC_DB_Rep2	NPC_dCTCF_Rep1	0.125368
mESC_dCTCF_Rep1	NPC_dCTCF_Rep1	0.124560
mESC_Dprom_Rep2	NPC_Dprom_Rep1	0.123913
mESC_polyA_Rep2	NPC_Dprom_Rep1	0.123499
mESC_polyA_Rep2	NPC_DA_Rep2	0.123101
mESC_polyA_Rep1	NPC_DA_Rep2	0.121959
mESC_polyA_Rep1	NPC_Dprom_Rep1	0.121836
mESC_Dprom_Rep1	NPC_Dprom_Rep1	0.121557
mESC_dCTCF_Rep2	NPC_dCTCF_Rep1	0.121045
mESC_DA_Rep1	NPC_dCTCF_Rep1	0.120618
mESC_DA_Rep2	NPC_dCTCF_Rep1	0.119956
mESC_polyA_Rep2	NPC_dCTCF_Rep2	0.118571
mESC_polyA_Rep1	NPC_dCTCF_Rep2	0.117955
mESC_WT_Rep1	NPC_dCTCF_Rep1	0.117159
mESC_Dprom_Rep1	NPC_dCTCF_Rep1	0.115893
mESC_Dprom_Rep2	NPC_dCTCF_Rep1	0.114913
mESC_polyA_Rep2	NPC_dCTCF_Rep1	0.109323
mESC_polyA_Rep1	NPC_dCTCF_Rep1	0.108203
mESC_polyA_Rep2	NPC_polyA_Rep2	0.105183
mESC_polyA_Rep1	NPC_polyA_Rep2	0.104533
mESC_polyA_Rep2	NPC_polyA_Rep1	0.102799
mESC_polyA_Rep1	NPC_polyA_Rep1	0.102435
NPC_DAC2C3_Rep1	NPC_DB_Rep2	0.069564
NPC_DAC2C3_Rep2	NPC_DB_Rep2	0.068529
NPC_DAC2C3_Rep1	NPC_DB_Rep1	0.062220
mESC_UPPax6_Rep1	mESC_WT_Rep1	0.062065
mESC_UPPax6_Rep2	mESC_WT_Rep1	0.061828
NPC_DAC2C3_Rep2	NPC_DB_Rep1	0.061399
NPC_DAC2C3_Rep2	NPC_polyA_Rep1	0.060934
NPC_DAC2C3_Rep1	NPC_polyA_Rep1	0.059812
mESC_UPPax6_Rep1	mESC_WT_Rep2	0.058999
mESC_UPPax6_Rep2	mESC_WT_Rep2	0.058890
NPC_DAC2C3_Rep2	NPC_polyA_Rep2	0.058693
NPC_DAC2C3_Rep1	NPC_polyA_Rep2	0.057847
mESC_Dprom_Rep1	mESC_UPPax6_Rep2	0.054032
mESC_Dprom_Rep1	mESC_UPPax6_Rep1	0.053598
NPC_DB_Rep2	NPC_DC2C3_Rep2	0.052948
mESC_dCTCF_Rep1	mESC_polyA_Rep2	0.051075
NPC_DB_Rep1	NPC_DC2C3_Rep2	0.049502
mESC_dCTCF_Rep1	mESC_polyA_Rep1	0.048766
NPC_DAC2C3_Rep1	NPC_Dprom_Rep2	0.048584
NPC_DAC2C3_Rep2	NPC_Dprom_Rep2	0.047914
NPC_DC2C3_Rep2	NPC_polyA_Rep1	0.047681
mESC_dCTCF_Rep2	mESC_polyA_Rep2	0.047598
NPC_DA_Rep2	NPC_DC2C3_Rep2	0.047145
NPC_DAB_Rep2	NPC_DC2C3_Rep2	0.046780
NPC_DB_Rep2	NPC_DC2C3_Rep1	0.046567
NPC_DAB_Rep1	NPC_DC2C3_Rep2	0.046004
NPC_DB_Rep2	NPC_WT_Rep2	0.045816
NPC_DC2C3_Rep2	NPC_polyA_Rep2	0.045812
mESC_DA_Rep1	mESC_UPPax6_Rep2	0.045486
mESC_dCTCF_Rep2	mESC_polyA_Rep1	0.045438
mESC_DA_Rep1	mESC_UPPax6_Rep1	0.045389
NPC_DB_Rep2	NPC_dCTCF_Rep1	0.045350
mESC_dCTCF_Rep1	mESC_WT_Rep1	0.045302
mESC_dCTCF_Rep1	mESC_WT_Rep2	0.044522
NPC_DB_Rep1	NPC_DC2C3_Rep1	0.044335
NPC_DAB_Rep2	NPC_DC2C3_Rep1	0.044324
mESC_dCTCF_Rep2	mESC_WT_Rep1	0.044028
NPC_DAB_Rep2	NPC_DAC2C3_Rep2	0.043730
mESC_DAB_Rep2	mESC_UPPax6_Rep1	0.043612
NPC_DAB_Rep1	NPC_DC2C3_Rep1	0.043590
mESC_dCTCF_Rep2	mESC_WT_Rep2	0.043589
NPC_DA_Rep1	NPC_DC2C3_Rep2	0.043577
mESC_DAB_Rep2	mESC_UPPax6_Rep2	0.043565
NPC_DA_Rep2	NPC_DC2C3_Rep1	0.043294
NPC_DAB_Rep2	NPC_DAC2C3_Rep1	0.043216
NPC_DAC2C3_Rep2	NPC_DA_Rep2	0.043169
NPC_DAB_Rep1	NPC_DAC2C3_Rep2	0.042870
NPC_DAB_Rep1	NPC_DAC2C3_Rep1	0.042467
NPC_polyA_Rep1	NPC_WT_Rep2	0.042422
mESC_dCTCF_Rep1	mESC_UPPax6_Rep2	0.042408
NPC_DC2C3_Rep1	NPC_polyA_Rep1	0.042397
NPC_DB_Rep1	NPC_WT_Rep2	0.042223
mESC_dCTCF_Rep1	mESC_UPPax6_Rep1	0.042132
NPC_DAC2C3_Rep2	NPC_WT_Rep2	0.042016
NPC_DAC2C3_Rep2	NPC_dCTCF_Rep2	0.041559
NPC_DAC2C3_Rep1	NPC_DA_Rep2	0.041491
NPC_DAC2C3_Rep1	NPC_Dprom_Rep1	0.041312
mESC_DB_Rep2	mESC_UPPax6_Rep2	0.041136
mESC_Dprom_Rep2	mESC_UPPax6_Rep1	0.041128
mESC_DB_Rep1	mESC_UPPax6_Rep2	0.041094
mESC_DB_Rep2	mESC_UPPax6_Rep1	0.041071
NPC_DB_Rep1	NPC_dCTCF_Rep1	0.041071
mESC_Dprom_Rep2	mESC_UPPax6_Rep2	0.040962
mESC_DB_Rep1	mESC_UPPax6_Rep1	0.040915
NPC_DAC2C3_Rep2	NPC_Dprom_Rep1	0.040884
NPC_DB_Rep2	NPC_WT_Rep1	0.040838
NPC_polyA_Rep2	NPC_WT_Rep2	0.040779
NPC_DC2C3_Rep1	NPC_polyA_Rep2	0.040322
mESC_dCTCF_Rep2	mESC_UPPax6_Rep2	0.040013
NPC_DAC2C3_Rep2	NPC_DA_Rep1	0.040007
NPC_DAC2C3_Rep1	NPC_WT_Rep2	0.039970
NPC_DA_Rep1	NPC_DC2C3_Rep1	0.039907
mESC_dCTCF_Rep2	mESC_UPPax6_Rep1	0.039704
NPC_DAC2C3_Rep2	NPC_dCTCF_Rep1	0.039703
NPC_DAC2C3_Rep1	NPC_dCTCF_Rep2	0.039574
mESC_dCTCF_Rep1	mESC_Dprom_Rep1	0.039519
NPC_DB_Rep2	NPC_dCTCF_Rep2	0.039306
mESC_DAB_Rep1	mESC_UPPax6_Rep1	0.039133
NPC_DA_Rep2	NPC_WT_Rep2	0.039068
mESC_DAB_Rep1	mESC_UPPax6_Rep2	0.038585
NPC_DAB_Rep2	NPC_WT_Rep2	0.038289
NPC_DAB_Rep1	NPC_WT_Rep2	0.038216
NPC_DA_Rep1	NPC_DB_Rep2	0.038130
NPC_DAB_Rep1	NPC_Dprom_Rep1	0.038116
NPC_polyA_Rep1	NPC_WT_Rep1	0.037892
NPC_DAB_Rep2	NPC_Dprom_Rep1	0.037881
NPC_DAC2C3_Rep1	NPC_DA_Rep1	0.037755
NPC_DB_Rep1	NPC_WT_Rep1	0.037739
NPC_DAB_Rep1	NPC_Dprom_Rep2	0.037632
NPC_DA_Rep2	NPC_Dprom_Rep2	0.037565
NPC_DAB_Rep2	NPC_Dprom_Rep2	0.037415
NPC_DA_Rep1	NPC_Dprom_Rep2	0.037379
mESC_dCTCF_Rep2	mESC_Dprom_Rep1	0.037331
NPC_DC2C3_Rep2	NPC_dCTCF_Rep1	0.037268
NPC_DC2C3_Rep2	NPC_dCTCF_Rep2	0.037158
NPC_DAC2C3_Rep1	NPC_dCTCF_Rep1	0.037110
NPC_DA_Rep1	NPC_WT_Rep2	0.036289
NPC_polyA_Rep2	NPC_WT_Rep1	0.036186
NPC_DAC2C3_Rep2	NPC_WT_Rep1	0.036171
NPC_DA_Rep2	NPC_WT_Rep1	0.035721
NPC_DB_Rep1	NPC_dCTCF_Rep2	0.035626
mESC_DAB_Rep2	mESC_polyA_Rep2	0.035457
mESC_DB_Rep1	mESC_WT_Rep1	0.035385
mESC_DA_Rep2	mESC_UPPax6_Rep1	0.034790
NPC_DC2C3_Rep1	NPC_dCTCF_Rep2	0.034674
NPC_DA_Rep2	NPC_Dprom_Rep1	0.034395
mESC_DB_Rep2	mESC_WT_Rep1	0.034388
mESC_DB_Rep1	mESC_dCTCF_Rep1	0.034378
mESC_polyA_Rep2	mESC_WT_Rep1	0.034359
NPC_DC2C3_Rep1	NPC_dCTCF_Rep1	0.034342
mESC_DA_Rep2	mESC_UPPax6_Rep2	0.034313
NPC_DAC2C3_Rep1	NPC_WT_Rep1	0.034264
NPC_DA_Rep2	NPC_DB_Rep2	0.034070
NPC_DA_Rep1	NPC_Dprom_Rep1	0.033791
NPC_DAB_Rep2	NPC_WT_Rep1	0.033790
mESC_DA_Rep1	mESC_polyA_Rep2	0.033773
mESC_DB_Rep2	mESC_dCTCF_Rep1	0.033651
NPC_DA_Rep1	NPC_DB_Rep1	0.033609
NPC_DAB_Rep1	NPC_WT_Rep1	0.033430
mESC_DB_Rep1	mESC_WT_Rep2	0.033424
NPC_DA_Rep1	NPC_WT_Rep1	0.033338
mESC_polyA_Rep1	mESC_WT_Rep1	0.033297
NPC_DC2C3_Rep2	NPC_Dprom_Rep2	0.033121
mESC_DAB_Rep2	mESC_polyA_Rep1	0.032806
mESC_DB_Rep1	mESC_dCTCF_Rep2	0.032768
mESC_DB_Rep1	mESC_polyA_Rep2	0.032607
NPC_DB_Rep2	NPC_Dprom_Rep1	0.032598
mESC_DAB_Rep1	mESC_polyA_Rep2	0.032408
mESC_DB_Rep2	mESC_WT_Rep2	0.032389
NPC_DAB_Rep1	NPC_dCTCF_Rep1	0.032294
NPC_dCTCF_Rep1	NPC_WT_Rep2	0.032124
mESC_polyA_Rep2	mESC_WT_Rep2	0.032075
mESC_DB_Rep2	mESC_polyA_Rep2	0.032045
mESC_DB_Rep2	mESC_dCTCF_Rep2	0.031931
NPC_DA_Rep1	NPC_dCTCF_Rep1	0.031652
NPC_DA_Rep2	NPC_dCTCF_Rep1	0.031641
NPC_DAB_Rep1	NPC_polyA_Rep1	0.031300
mESC_DA_Rep1	mESC_polyA_Rep1	0.031089
mESC_polyA_Rep1	mESC_WT_Rep2	0.031041
NPC_dCTCF_Rep1	NPC_Dprom_Rep2	0.030833
NPC_DAB_Rep2	NPC_dCTCF_Rep1	0.030779
mESC_DAB_Rep1	mESC_polyA_Rep1	0.030738
mESC_DB_Rep1	mESC_polyA_Rep1	0.030693
NPC_DAB_Rep1	NPC_polyA_Rep2	0.030563
NPC_DC2C3_Rep2	NPC_WT_Rep2	0.030476
mESC_DAB_Rep1	mESC_WT_Rep1	0.030399
NPC_DA_Rep1	NPC_polyA_Rep1	0.030217
NPC_DB_Rep1	NPC_Dprom_Rep1	0.030210
NPC_dCTCF_Rep1	NPC_polyA_Rep1	0.030013
mESC_DB_Rep2	mESC_polyA_Rep1	0.029917
